is_blue_verified,created_at,description,favourites_count,followers_count,friends_count,listed_count,location,media_count,name,normal_followers_count,pinned_tweet_ids_str,possibly_sensitive,profile_banner_url,profile_image_url_https,screen_name,statuses_count,verified,want_retweets,withheld_in_countries,professional_type,smart_blocked_by,smart_blocking,has_hidden_likes_on_profile,has_hidden_subscriptions_on_profile,is_identity_verified,verified_since_msec,can_highlight_tweets,highlighted_tweets,creator_subscriptions_count,url_0_display,url_0_expanded,url_0_url
False,Tue Oct 22 08:14:29 +0000 2019,Special Representative of the Chinese Government on African Affairs,1647,11236,502,159,"Beijing China 北京, 中国",373,Liu Yuxi,11236,[],False,https://pbs.twimg.com/profile_banners/1186556215767252992/1653331660,https://pbs.twimg.com/profile_images/1186557389723578369/1gxF42RU_normal.png,Ambassador_Liu,9953,False,False,[],Creator,False,False,False,False,False,,False,0,0,mfa.gov.cn/eng/,https://www.mfa.gov.cn/eng/,https://t.co/Mj02JGfWqn
False,Fri Apr 22 03:00:35 +0000 2022,"Diplomático chino. Vivió en España, Venezuela, Cuba y Chile. Trabaja por la paz, amistad, respeto, entendimiento, cooperación y desarrollo entre los  pueblos.",14764,9147,6182,33,,1931,Chen Ping 陈平,9147,['1725426220605804745'],False,https://pbs.twimg.com/profile_banners/1517337130825306112/1651804704,https://pbs.twimg.com/profile_images/1609359883568029697/FGI51pwc_normal.jpg,ChenPingMFA,10886,False,False,[],Creator,False,False,False,False,False,,False,0,0,,,
False,Mon Feb 21 08:53:44 +0000 2011,Η πύλη σας για την Κίνα και τον κόσμο στα Ελληνικά.,157,225,213,4,"Beijing, PRC",556,CRI greek,225,[],False,https://pbs.twimg.com/profile_banners/255405410/1443603047,https://pbs.twimg.com/profile_images/1358599493550149634/_nROvIpw_normal.jpg,crigreek,4923,False,False,[],,False,False,False,False,False,,False,0,0,greek.cri.cn,http://greek.cri.cn,http://t.co/fPCOvdiaAf
False,Tue Oct 08 06:39:53 +0000 2019,Ambassador of China to the Islamic Republic of Iran,5973,26471,197,218,,700,Chang Hua,26471,[],False,https://pbs.twimg.com/profile_banners/1181459142894145541/1586006306,https://pbs.twimg.com/profile_images/1290281296183406593/B_0KgA99_normal.jpg,AmbChangHua,7646,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Sat Dec 07 13:06:30 +0000 2019,"The official Twitter account of Consulate General of the People's Republic of China in Dubai, UAE",14,4011,71,84,"Dubai, UAE",175,ChinaConsulateDubai,4011,['1725481231729463409'],False,https://pbs.twimg.com/profile_banners/1203299705620271104/1661706708,https://pbs.twimg.com/profile_images/1203648187438731276/rlowksfc_normal.jpg,CGPRCinDubai,1853,False,False,[],,False,False,False,False,False,,False,0,0,dubai.chineseconsulate.org/eng/,http://dubai.chineseconsulate.org/eng/,https://t.co/EARPsDmBmx
False,Sun Jan 13 02:49:32 +0000 2019,"Consejero político de la Embajada China en Costa Rica. 中国驻哥斯达黎加使馆参赞
Pura vida y pura amistad 🇨🇳🇨🇷",1391,2243,552,16,"San Jose, Costa Rica",123,Xu Tiefei 徐铁飞,2243,[],False,https://pbs.twimg.com/profile_banners/1084281262020456448/1586060659,https://pbs.twimg.com/profile_images/1712689591717642240/SJMtqEIA_normal.jpg,luisxu9,791,False,False,[],,False,False,False,False,False,,False,0,0,,,
True,Mon May 22 20:27:01 +0000 2023,12th Chinese Ambassador to the United States,5,20965,37,80,,226,Xie Feng 谢锋,20965,[],False,https://pbs.twimg.com/profile_banners/1660744054185906207/1684787387,https://pbs.twimg.com/profile_images/1661069305105006595/BAliclA9_normal.jpg,AmbXieFeng,257,False,False,[],,False,False,False,False,False,1688583551474,True,0,0,,,
True,Wed Feb 01 02:09:52 +0000 2017,"Official Twitter Account of Consulate General of the People's Republic of China in Chicago, IL, U.S.",571,5789,174,110,"Chicago, IL",1416,ChinaConsulateChicago,5789,[],False,https://pbs.twimg.com/profile_banners/826613505189085186/1586045725,https://pbs.twimg.com/profile_images/1246592231009591301/Wv_OmEzS_normal.jpg,ChinaConsulate,2687,False,False,[],Creator,False,False,False,False,False,1581032359906,True,0,0,chinaconsulatechicago.org,http://www.chinaconsulatechicago.org,https://t.co/JNF4LZPsp4
True,Mon Mar 30 10:55:57 +0000 2020,"Spokesperson of Chinese Embassy in India, sharing facts",1290,12936,134,105,Chinese Embassy in India,471,Wang Xiaojian,12936,[],False,https://pbs.twimg.com/profile_banners/1244579056533692416/1586076735,https://pbs.twimg.com/profile_images/1379337478897721345/HRk2CiwW_normal.jpg,ChinaSpox_India,4819,False,False,[],Creator,False,False,False,False,False,1585849001248,True,0,0,in.china-embassy.org/eng/,http://in.china-embassy.org/eng/,https://t.co/5enBwEcFoM
False,Thu Sep 05 12:36:38 +0000 2019,Official twitter account of the Embassy of the People's Republic of China in the Republic of Suriname,0,1272,3,38,"Paramaribo, Suriname",0,Chinese Embassy in Suriname,1272,[],False,,https://pbs.twimg.com/profile_images/1169590203918557188/98mSzxSj_normal.jpg,CHNEmbSuriname,0,False,False,[],,False,False,False,False,False,1672905600000,False,0,0,sr.chineseembassy.org/eng/,http://sr.chineseembassy.org/eng/,https://t.co/uhbW5xFM2P
False,Mon Nov 02 01:53:09 +0000 2020,"China-focused information and analysis

https://t.co/tTYw6ds7YT
https://t.co/0KtF0HOlhu
https://t.co/SHwyTYXJV5
YouTube👇",117,305,170,3,,342,Wave Media,305,[],False,https://pbs.twimg.com/profile_banners/1323080649285259265/1648024572,https://pbs.twimg.com/profile_images/1502968106188042241/Yc1PsLSI_normal.jpg,WaveMedia2022,506,False,False,[],Creator,False,False,False,False,False,,False,0,0,youtube.com/channel/UCMSee…,https://www.youtube.com/channel/UCMSeeM3OMEbvEFVdM5_FM3Q,https://t.co/Qp9qVH6Sf1
False,Wed Oct 23 07:19:09 +0000 2019,"A Kínai Népköztársaság Magyarországi Nagykövetsége
Embassy of the People's Republic of China in Hungary
Our Facebook: https://t.co/x9yAqCPwpp…",733,6497,166,112,"Budapest, Hungary",2526,Chinese Embassy in Hungary,6497,[],False,https://pbs.twimg.com/profile_banners/1186904833661571072/1571901015,https://pbs.twimg.com/profile_images/1569242948100931585/h7cq2NJ6_normal.jpg,ChineseEmbinHU,4765,False,False,[],,False,False,False,False,False,1571987113124,False,0,0,chinaembassy.hu/chn/,http://www.chinaembassy.hu/chn/,https://t.co/noVwFrqRkM
False,Mon Aug 23 10:55:23 +0000 2021,Приветствуем всех посетителей официального аккаунта Твиттера Генерального консульства Китайской Народной Республики в Алматы!,3026,4348,1123,52,,1017,Генконсульство КНР в Алматы 中国驻阿拉木图总领馆,4348,[],False,https://pbs.twimg.com/profile_banners/1429758799473254400/1629716840,https://pbs.twimg.com/profile_images/1668459345753915392/MtfPauDQ_normal.jpg,ChinaConsAlmaty,1330,False,False,[],,False,False,False,False,False,,False,0,0,almaty.chineseconsulate.org/rus/,http://almaty.chineseconsulate.org/rus/,https://t.co/IBGczHNsAy
False,Fri Aug 28 09:22:58 +0000 2015,Add me in your tweets. I will teach you chinese through tweets with free of cost.,17,380,671,7,Globally,54,Learn Chinese,380,[],False,https://pbs.twimg.com/profile_banners/3369029894/1440759499,https://pbs.twimg.com/profile_images/637217644446244865/69BI85aW_normal.jpg,learnchineese,186,False,False,[],,False,False,False,False,False,,False,0,0,,,
True,Sat Apr 25 08:06:02 +0000 2009,Host of the opinion show The Point with Liu Xin on CGTN. Views are my own. https://t.co/cUih5wgk8u,1632,246504,406,528,Details,3782,Liu Xin刘欣,246504,['1511508681879273474'],False,https://pbs.twimg.com/profile_banners/35175126/1652436428,https://pbs.twimg.com/profile_images/1696731251669860352/aQ8lHkii_normal.jpg,LiuXininBeijing,5688,False,False,[],Creator,False,False,False,False,False,1692682988289,True,0,0,,,
True,Thu Jul 26 03:36:37 +0000 2018,"Chongqing, China's SW municipality at the forefront of the Belt and Road Initiative and opening its doors to the world.",12532,189217,1256,116,Chongqing,13214,iChongqing,189217,['1725078284596281686'],False,https://pbs.twimg.com/profile_banners/1022324783428526080/1636079789,https://pbs.twimg.com/profile_images/1034712308407099392/a2juPxE4_normal.jpg,iChongqing_CIMC,17678,False,False,[],,False,False,False,False,False,1683167868447,True,8,0,ichongqing.info,http://www.ichongqing.info,https://t.co/kNsBbPHdYF
False,Tue Dec 01 12:10:13 +0000 2020,"eat & read, classical music",67,626,150,15,Beijing,167,KateKui,626,[],False,https://pbs.twimg.com/profile_banners/1333745167531081728/1607158970,https://pbs.twimg.com/profile_images/1574547251891822592/X0rwZOFk_normal.jpg,KatekuiBeijing,440,False,False,[],,False,False,False,False,False,,False,0,0,,,
True,Sun Jan 12 12:04:44 +0000 2020,Official twitter account of the embassy of the People's Republic of China in Baghdad,365,16359,297,111,Baghdad,957,China Embassy in Iraq,16359,[],False,https://pbs.twimg.com/profile_banners/1216330086028316672/1586024346,https://pbs.twimg.com/profile_images/1548378564147392514/no1fN_Mn_normal.jpg,ChinaIraq,1538,False,False,[],Creator,False,False,False,False,False,1580229434296,True,0,0,iq.china-embassy.gov.cn/chn/,http://iq.china-embassy.gov.cn/chn/,https://t.co/VJ70xD2EsZ
False,Thu May 23 07:44:04 +0000 2019,"گوادر، سی پیک اور پاکستان کے متعلق تازہ ترین خبریں   Latest on Gwadar & CPEC. For contributions and advice, plz contact us gwadarpro2021@gmail.com",2621,54036,872,66,"Gwadar, Pakistan",9662,Gwadar Pro Official,54036,[],False,https://pbs.twimg.com/profile_banners/1131465805097447424/1593504693,https://pbs.twimg.com/profile_images/1169498168523984897/8EAUKRF__normal.jpg,Gwadar_Pro,11359,False,False,[],Business,False,False,False,False,False,,False,0,0,gwadarpro.pk,https://www.gwadarpro.pk/,https://t.co/ZiNvsiASLB
False,Tue Apr 23 01:11:19 +0000 2013,‏القسم العربي بإذاعة الصين الدولية,13,22450,12,89,,12430,إذاعة الصين الدولية,22450,[],False,https://pbs.twimg.com/profile_banners/1373495347/1586016906,https://pbs.twimg.com/profile_images/1246467646394109954/zWBxwu-__normal.jpg,criarabic,38575,False,False,[],,False,False,False,False,False,,False,0,0,arabic.cri.cn,http://arabic.cri.cn,http://t.co/ze8lFeZlxI
False,Fri Mar 13 03:43:03 +0000 2020,I'd like to share my life in China and my music cover videos and also some videos about cultural difference between Chinese and Arab.,11,98,68,1,الصين,8,ayishaelseenya,98,['1353668363344433158'],False,https://pbs.twimg.com/profile_banners/1238309532574441473/1611574784,https://pbs.twimg.com/profile_images/1353666072830910464/vX-5M3CD_normal.jpg,ayishaelseenya,25,False,False,[],,False,False,False,False,False,,False,0,0,youtube.com/channel/UC-Miu…,https://www.youtube.com/channel/UC-Miuj0gMmQS6t9oQ3iUsCw,https://t.co/vQmbs1puOv
False,Mon Dec 02 16:18:57 +0000 2019,Bienvenidos a la cuenta oficial de la Embajada de la República Popular China en Ecuador,1193,8302,86,48,Quito,2532,Embajada de la República Popular China en Ecuador,8302,['1470487612997746692'],False,https://pbs.twimg.com/profile_banners/1201536069403058176/1586016217,https://pbs.twimg.com/profile_images/1246468264995303424/GojVDlWh_normal.jpg,EmbajadaChinaEc,4795,False,False,[],Business,False,False,False,False,False,1644675508948,False,0,0,ec.china-embassy.gov.cn/esp/,http://ec.china-embassy.gov.cn/esp/,https://t.co/o3Vp642mBM
False,Fri Mar 06 08:27:18 +0000 2020,Chinese Ambassador to Lesotho,331,1489,102,29,"Maseru, Lesotho",60,Lei Kezhong,1489,[],False,https://pbs.twimg.com/profile_banners/1235844130577608706/1583484253,https://pbs.twimg.com/profile_images/1235844525026729986/dwD5eh4P_normal.jpg,AmbassadorLei,302,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Fri Sep 17 11:26:12 +0000 2021,The official account of the 🇨🇳Chinese Embassy in Rwanda 🇷🇼,401,2408,101,37,"Kigali, Rwanda",266,Chinese Embassy in Rwanda,2408,[],False,https://pbs.twimg.com/profile_banners/1438826380737851392/1676541430,https://pbs.twimg.com/profile_images/1591101518152884224/HsHNiETv_normal.jpg,ChinaEmbinRW,585,False,False,[],,False,False,False,False,False,1660696270415,False,0,0,rw.china-embassy.gov.cn/eng/,http://rw.china-embassy.gov.cn/eng/,https://t.co/feZgsG9HF6
False,Fri Aug 05 14:46:10 +0000 2011,Reporter @cctvnews. Proud @columbiajourn alum.,6,69,98,3,"Beijing, China",3,Martha Yuan Tao,69,[],False,,https://pbs.twimg.com/profile_images/858060992621666304/g_BgzrEK_normal.jpg,MarthayTao,21,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Tue Dec 10 20:24:05 +0000 2019,,1957,2514,257,43,Chile,816,Embajada de China en Chile,2514,['1631431690588499968'],False,https://pbs.twimg.com/profile_banners/1204496933886320641/1577843719,https://pbs.twimg.com/profile_images/1212189902009487362/RLzdUUrx_normal.jpg,ChinaEmbajada,2545,False,False,[],,False,False,False,False,False,1672905600000,False,0,0,cl.china-embassy.gov.cn/esp/,http://cl.china-embassy.gov.cn/esp/,https://t.co/3cszavitNT
True,Mon Jul 08 06:45:50 +0000 2019,We bring you a non-Western perspective on today's multipolar world and showcase a #China that you have never seen before.,1427,118648,1823,236,Beijing,9916,T-House,118648,['1712619155961380973'],False,https://pbs.twimg.com/profile_banners/1148120993803595776/1673762405,https://pbs.twimg.com/profile_images/1614501935243223041/5HfZXnff_normal.png,thouse_opinions,18447,False,False,[],Business,False,False,False,False,False,1569364513126,True,9,0,cgtn.com/opinions,https://www.cgtn.com/opinions,https://t.co/sSWOUmOgW2
False,Fri May 11 01:13:15 +0000 2012,"Wanderlust in Beijing; Covering #internationalaffairs #ChinaUSRelations; Bylines include CNN, USAToday, MilitaryTimes Medill MSJ16",58,264,533,6,"Beijing, People's Republic of China",37,Jasmine Cen,264,[],False,https://pbs.twimg.com/profile_banners/576723268/1621306538,https://pbs.twimg.com/profile_images/1432299308531871748/07R414hU_normal.jpg,CenJasmine,123,False,False,[],,False,False,False,False,False,,False,0,0,jasminecen.com,http://www.jasminecen.com,https://t.co/S1Ia29xWnZ
False,Fri Nov 26 14:27:49 +0000 2021,Official twitter account of the Embassy of the People's Republic of China in the Republic of Croatia,12,1750,27,29,,97,Chinese Embassy in Croatia,1750,[],False,https://pbs.twimg.com/profile_banners/1464239187545231368/1638192770,https://pbs.twimg.com/profile_images/1526624524967497731/f85RoT43_normal.jpg,ChinaEmbCroatia,260,False,False,[],,False,False,False,False,False,1672905600000,False,0,0,,,
False,Fri Nov 21 22:07:33 +0000 2014,Official newspaper of the Communist Party of China,0,195,8,2,Washington DC,332,People's Daily USA,195,[],False,,https://pbs.twimg.com/profile_images/536907243476623360/6POjhOlR_normal.jpeg,pd_northamerica,1911,False,False,[],,False,False,False,False,False,,False,0,0,people.cn,http://www.people.cn,http://t.co/rWsij7RmAk
False,Fri May 06 18:59:00 +0000 2011,chinese tv reporter in Sao Paulo. insta: idonthavetowork,0,21,66,2,brasil,1,Gabriel Yin,21,[],False,,https://pbs.twimg.com/profile_images/562590014388068353/kbK5Ztua_normal.jpeg,GabrielYin,2,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Sun Feb 05 12:45:17 +0000 2017,"World Insight with Tian Wei @tianwei, an international platform for debate and discussion. Every Mon. to Fri., GMT14:15-15:00 on @CGTNOfficial",1825,2918,773,33,"北京, 中华人民共和国",1141,CGTN World Insight with Tian Wei,2918,['1235548458297094147'],False,https://pbs.twimg.com/profile_banners/828222963602239488/1486300184,https://pbs.twimg.com/profile_images/971756210180407296/oNnNFong_normal.jpg,WorldInsight_TW,2124,False,False,[],,False,False,False,False,False,,False,0,0,cgtn.com,https://www.cgtn.com/,https://t.co/qIdCcq1gNP
False,Thu Jun 02 06:59:40 +0000 2022,News that matters. @PhoenixTVHK's official account for breaking and top news. Find us on Youtube: https://t.co/WXqnmjdcGM and the APP: https://t.co/d0GyoOuSpQ,150,43382,677,27,Hong Kong,3050,鳳凰資訊 PhoenixTV News,43382,[],False,https://pbs.twimg.com/profile_banners/1532255362292023297/1685947415,https://pbs.twimg.com/profile_images/1665610435608055809/3Ps3vKzS_normal.jpg,PhoenixTV_News,3373,False,False,[],Business,False,False,False,False,False,1682058467900,False,0,0,fengshows.com/news,https://www.fengshows.com/news,https://t.co/eCnQyn3mPr
False,Mon Oct 21 15:15:53 +0000 2019,Official twitter account of the Embassy of the People's Republic of China in Grenada,629,6661,103,112,St. Georges,794,Chinese Embassy in Grenada,6661,[],False,https://pbs.twimg.com/profile_banners/1186300040471552002/1617053197,https://pbs.twimg.com/profile_images/1186300129986433026/aLVnk075_normal.jpg,ChinaEmbGrenada,5610,False,False,[],,False,False,False,False,False,1572871213123,False,0,0,gd.china-embassy.org/eng/,http://gd.china-embassy.org/eng/,https://t.co/fuy7BjTfyE
False,Tue Feb 27 07:50:45 +0000 2018,Former Chinese Ambassador,3426,2573,542,41,Malawi,437,Liu_Hongyang,2573,[],False,,https://pbs.twimg.com/profile_images/1235288694896185345/CKsopCZP_normal.jpg,LiuHongyang4,1992,False,False,[],,False,False,False,False,False,,False,0,0,,,
True,Thu Feb 11 08:03:56 +0000 2016,"Fresh voices from today's China — news, features & commentary from a human perspective. Also on Facebook, Instagram, WeChat, & YouTube.",1568,80384,933,997,Shanghai,8392,Sixth Tone,80384,[],False,https://pbs.twimg.com/profile_banners/4891767710/1645005109,https://pbs.twimg.com/profile_images/1440626719912726529/mc_9L4bc_normal.jpg,SixthTone,26683,False,False,[],Business,False,False,False,False,False,1460054827407,True,0,0,SixthTone.com,http://www.SixthTone.com,https://t.co/GbWjOtZHgQ
False,Wed Mar 18 08:51:21 +0000 2020,"Former Chinese Ambassador to Kenya, Poland",1,5574,59,71,,269,Liu Guangyuan,5574,[],False,https://pbs.twimg.com/profile_banners/1240198718143504385/1618819311,https://pbs.twimg.com/profile_images/1240199943064883201/yHBtyQec_normal.jpg,AmbLiuGuangYuan,975,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Fri Feb 14 12:37:12 +0000 2020,Bienvenidos a la cuenta oficial del Consulado General de China en Barcelona. 欢迎关注中华人民共和国驻巴塞罗那总领事馆官方推特账号,1027,4540,245,79,"Av. Tibidabo, 34, Barcelona",1091,Consulado General de China en Barcelona 中国驻巴塞罗那总领馆,4540,[],False,https://pbs.twimg.com/profile_banners/1228297106571644928/1586016195,https://pbs.twimg.com/profile_images/1228297851861598210/jI__nf7x_normal.jpg,ConsulChinaBcn,2969,False,False,[],Creator,False,False,False,False,False,,False,0,0,barcelona.china-consulate.org/chn/,http://barcelona.china-consulate.org/chn/,https://t.co/7ekhZ6NR4q
False,Fri Feb 11 13:34:56 +0000 2022,Ambassador of China to Iceland.  A dad in his 50s running like 30s.,5729,6926,376,54,Iceland,731,He Rulong 何儒龙,6926,['1634349602898944007'],False,https://pbs.twimg.com/profile_banners/1492125898497302531/1699463606,https://pbs.twimg.com/profile_images/1662513562521071616/ko-kV4SP_normal.jpg,HeRulong,2143,False,False,[],,False,False,False,False,False,,False,0,0,is.china-embassy.org,http://is.china-embassy.org,https://t.co/G4mJJDWRTF
False,Tue Dec 31 18:35:01 +0000 2019,.,391,12624,0,192,,477,.,12624,[],False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Amb_ChenXu,1260,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Fri Jun 03 07:53:58 +0000 2016,"Science, space, health and environment news from Xinhua News Agency.
Find our App at: https://t.co/kzuTAM25xn",0,98787,15,398,"Headquartered in Beijing, PRC",11270,China Xinhua Sci-Tech,98787,[],False,https://pbs.twimg.com/profile_banners/738639850182610944/1547189087,https://pbs.twimg.com/profile_images/738641216611311617/9Mkytcaf_normal.jpg,XHscitech,11347,False,False,[],,False,False,False,False,False,,False,0,0,xinhuanet.com/english/sci/in…,http://www.xinhuanet.com/english/sci/index.htm,https://t.co/a1Uybdd5bh
False,Tue Nov 12 09:27:20 +0000 2019,The best bits of @CGTNOfficial analysis. From a deep dive into the day's news to immersive features-we bring you stories that you care about.,97,1715,59,25,"Beijing, China",156,CGTN Stories,1715,[],False,https://pbs.twimg.com/profile_banners/1194184670553882624/1573551196,https://pbs.twimg.com/profile_images/1194186378650587136/6Q1ZpbAX_normal.jpg,CGTNStories,1399,False,False,[],,False,False,False,False,False,,False,0,0,cgtn.com,https://www.cgtn.com/,https://t.co/qIdCcq1gNP
False,Sun Apr 12 06:05:25 +0000 2020,Voyageuse francophone en Chine / Gastronomie chinoise / Lifestyle d'une fille chinoise /  YouTube ‣ LynnsFantasy Facebook ‣ Lynn's Fantasy,85,273,86,2,,124,Lynn's Fantasy,273,['1421529978257170441'],False,https://pbs.twimg.com/profile_banners/1249216990952259584/1627230901,https://pbs.twimg.com/profile_images/1424570582398644231/HtgoQ-Gx_normal.jpg,LYNNJie3,186,False,False,[],,False,False,False,False,False,,False,0,0,youtube.com/channel/UCkPsS…,https://www.youtube.com/channel/UCkPsSHk5N5xkbisW2GcGpjg,https://t.co/VQTczpYG5R
False,Mon Aug 16 08:22:43 +0000 2021,"To co ważne i ciekawe, dzieje się w Chinach, ale nie tylko.",18,589,6,1,,898,Co chwila,589,[],False,https://pbs.twimg.com/profile_banners/1427183782973505537/1629103256,https://pbs.twimg.com/profile_images/1428616914364895232/FKu8uWy8_normal.jpg,CoChwila,1144,False,False,[],,False,False,False,False,False,1683147838343,False,0,0,polish.cri.cn,http://polish.cri.cn,https://t.co/QdKdy1YrQG
